1.219849178882330420e+02
1.549153661146435184e+02
2.349560660073857150e+02
1.569868860873039580e+02
1.205445532410459037e+02
2.412207547674092041e+02
2.079625650940284345e+02
1.600281936138117658e+02
1.971272232679356193e+02
1.660144151032351374e+02
2.693717225245802638e+02
2.644425343368930044e+02
2.190290289063875662e+02
2.134922098359695042e+02
1.569868860873039580e+02
2.660764907701564539e+02
2.727439795327741194e+02
2.199853498004983692e+02
2.123404990265631227e+02
2.378036469272857971e+02
2.369971289920102606e+02
2.319055804346476748e+02
2.168065584157761236e+02
2.519963536015982015e+02
1.336067917177959998e+02
3.154671131947336562e+02
1.118802653015370936e+02
1.217950739442695749e+02
3.406074056244568169e+02
2.283209433914478836e+02
2.791992453933834213e+02
2.888614438374331712e+02
2.430603877785337659e+02
1.701557918365859052e+02
1.387427380322441763e+02
2.227980255440369888e+02
2.267103381486044213e+02
2.112324832671954482e+02
2.721573273999115941e+02
4.779480525518101786e+01
2.943480850880922617e+02
2.596550576281555323e+02
2.856229307064834302e+02
2.968175541078970809e+02
1.635615516391803226e+02
1.269002483147706357e+02
3.185679093792308549e+02
2.486392270582560968e+02
2.502750291203950610e+02
3.108283817755892073e+02
2.588347798217093896e+02
3.533399280311260782e+02
3.437766611854950156e+02
1.319176356333893239e+02
7.092887121441381737e+01
2.420511512183909986e+01
3.046710578751781213e+02
2.974556616314860662e+02
2.075536025212458071e+02
2.701520986400630591e+02
2.451595374496465922e+02
1.598805282026592067e+02
3.670375469149830678e+02
2.065909256353743899e+02
2.402088023714297265e+02
1.177579447209782302e+02
1.222945480761098906e+02
3.527026511185320032e+02
4.258524757220213246e+02
2.714432539570466929e+02
4.746551752659104295e+01
1.823612374208238975e+02
3.378571288154712420e+02
2.504783612704296729e+02
2.125919622914081231e+02
3.790662928172740749e+02
1.318316574579558278e+02
3.050094161057382962e+02
3.475700335880596867e+02
1.845743093856079895e+02
2.025608955067292527e+02
1.296046153399217360e+02
2.998436452308561684e+02
3.397091189005314504e+02
2.319280285888795561e+02
6.687709986774456183e+01
2.361482905124263141e+02
2.566636738344674313e+02
1.126645264846737859e+02
2.427309669093133380e+02
2.982841630559873920e+02
3.064162073801738870e+02
1.537020037930144554e+02
1.274512680356338024e+01
4.386180347551260184e+01
2.529196465331329478e+02
2.216879300511604356e+02
1.020540843577095984e+02
3.666333358376411979e+02
1.548030652504492082e+02
2.171597044327654942e+02
2.908233907753292442e+02
2.344869377401140582e+02
2.648050956056548557e+02
1.929086318291221005e+02
2.628190978856208631e+02
2.319891229806193849e+02
2.978200950422760798e+02
3.476816089712883695e+01
1.067152685718904763e+02
1.853071126447935058e+01
