id_uav,n_segmentos,num_episodes,learning_rate,discount_rate,fail,path
0,30,35000,0.8,0.1,True,"[15, 45, 75, 105, 135, 164, 195, 225, 255, 285, 315, 345, 375, 374, 405, 435, 465, 495, 525, 555, 554, 584, 615, 644, 675, 705, 735, 765, 795, 825, 855, 885]"
0,30,35000,0.8,0.1,True,"[15, 45, 75, 105, 136, 165, 195, 225, 256, 285, 315, 314, 345, 375, 374, 404, 435, 434, 465, 494, 525, 555, 585, 615, 614, 645, 675, 705, 735, 765, 795, 825, 854, 885]"
0,30,35000,0.8,0.1,True,"[15, 46, 75, 105, 135, 165, 195, 225, 254, 285, 315, 314, 345, 375, 405, 435, 434, 465, 495, 494, 525, 555, 585, 615, 645, 675, 705, 735, 765, 795, 825, 855, 885]"
0,30,35000,0.8,0.1,True,"[15, 45, 75, 105, 134, 165, 195, 225, 255, 285, 315, 345, 375, 374, 405, 434, 465, 495, 525, 555, 585, 615, 646, 675, 704, 735, 765, 795, 826, 855, 885]"
0,30,35000,0.8,0.1,True,"[15, 45, 75, 105, 135, 165, 195, 225, 254, 285, 315, 345, 374, 405, 435, 434, 465, 495, 525, 555, 554, 584, 615, 645, 675, 705, 735, 765, 795, 826, 855, 885]"
0,30,35000,0.8,0.1,True,"[15, 45, 76, 105, 135, 165, 195, 225, 255, 285, 315, 345, 375, 374, 405, 435, 434, 465, 495, 494, 525, 555, 554, 585, 615, 614, 645, 675, 705, 735, 765, 795, 824, 855, 885]"
0,30,35000,0.8,0.1,True,"[15, 45, 76, 105, 136, 165, 195, 225, 255, 285, 315, 314, 345, 375, 405, 435, 434, 465, 495, 494, 525, 555, 585, 615, 614, 645, 675, 705, 735, 765, 795, 825, 855, 885]"
0,30,35000,0.8,0.1,True,"[15, 45, 75, 105, 134, 165, 195, 224, 255, 254, 285, 315, 344, 375, 374, 405, 435, 464, 495, 494, 525, 555, 554, 585, 615, 645, 675, 705, 735, 765, 795, 825, 855, 885]"
0,30,35000,0.8,0.1,True,"[15, 45, 74, 105, 134, 165, 194, 225, 255, 254, 285, 315, 314, 345, 375, 374, 405, 435, 465, 495, 494, 525, 555, 584, 614, 645, 675, 705, 735, 766, 795, 825, 855, 885]"
0,30,35000,0.8,0.1,True,"[15, 45, 74, 105, 135, 165, 195, 225, 255, 285, 315, 346, 375, 374, 405, 435, 465, 495, 494, 525, 555, 584, 615, 645, 675, 705, 735, 765, 795, 825, 855, 885]"
0,30,35000,0.8,0.1,True,"[15, 45, 75, 105, 135, 165, 195, 225, 255, 285, 315, 314, 345, 375, 374, 405, 435, 465, 495, 525, 555, 554, 585, 615, 614, 645, 675, 705, 735, 765, 795, 825, 855, 885]"
0,30,35000,0.8,0.1,True,"[15, 45, 75, 105, 135, 165, 195, 225, 256, 285, 315, 314, 345, 375, 374, 405, 435, 465, 495, 525, 555, 585, 615, 614, 645, 675, 705, 735, 765, 795, 825, 856, 885]"
0,30,35000,0.8,0.1,True,"[15, 45, 75, 105, 135, 165, 195, 225, 254, 285, 315, 345, 375, 374, 405, 435, 434, 465, 495, 494, 525, 555, 585, 615, 645, 675, 705, 735, 765, 795, 825, 856, 885]"
0,30,35000,0.8,0.1,True,"[15, 45, 75, 105, 135, 165, 194, 225, 255, 254, 285, 315, 345, 375, 405, 435, 434, 465, 495, 494, 525, 555, 585, 615, 614, 645, 675, 705, 735, 765, 796, 825, 855, 885]"
0,30,35000,0.8,0.1,True,"[15, 45, 75, 105, 135, 165, 195, 225, 255, 285, 315, 345, 375, 374, 404, 435, 465, 495, 494, 525, 555, 585, 615, 614, 644, 675, 705, 735, 765, 795, 825, 855, 885]"
0,30,35000,0.8,0.1,True,"[15, 44, 75, 105, 135, 165, 195, 225, 254, 285, 315, 314, 345, 375, 405, 435, 434, 465, 495, 525, 555, 585, 615, 614, 645, 675, 705, 735, 765, 794, 825, 855, 885]"
0,30,35000,0.8,0.1,True,"[15, 45, 75, 106, 135, 165, 196, 225, 255, 285, 316, 345, 375, 405, 435, 434, 465, 495, 494, 525, 555, 585, 615, 614, 645, 675, 705, 735, 765, 795, 825, 854, 885]"
0,30,35000,0.8,0.1,True,"[15, 46, 76, 105, 135, 165, 195, 224, 254, 285, 315, 314, 345, 375, 405, 435, 434, 465, 495, 525, 555, 585, 615, 645, 675, 704, 735, 766, 795, 825, 855, 885]"
0,30,35000,0.8,0.1,True,"[15, 45, 75, 105, 135, 165, 195, 225, 255, 254, 285, 314, 345, 375, 374, 405, 435, 465, 495, 525, 555, 585, 615, 645, 675, 705, 735, 765, 795, 825, 855, 885]"
0,30,35000,0.8,0.1,True,"[15, 45, 75, 104, 135, 166, 195, 225, 255, 285, 315, 345, 375, 405, 435, 434, 465, 495, 525, 555, 585, 615, 614, 645, 675, 705, 735, 765, 795, 825, 855, 885]"
0,30,35000,0.8,0.1,True,"[15, 45, 75, 104, 135, 165, 195, 225, 254, 285, 315, 346, 375, 405, 435, 434, 465, 495, 494, 525, 555, 554, 585, 615, 614, 645, 675, 705, 735, 765, 795, 825, 855, 885]"
0,30,35000,0.8,0.1,True,"[15, 45, 74, 104, 134, 165, 195, 225, 255, 286, 315, 345, 375, 405, 435, 465, 495, 494, 525, 554, 585, 615, 645, 675, 705, 734, 765, 795, 824, 855, 885]"
0,30,35000,0.8,0.1,True,"[15, 45, 75, 106, 135, 165, 195, 225, 255, 285, 315, 345, 375, 404, 435, 465, 495, 525, 555, 554, 585, 615, 614, 644, 675, 705, 735, 765, 795, 824, 855, 885]"
0,30,35000,0.8,0.1,True,"[15, 44, 75, 105, 135, 165, 194, 225, 255, 284, 315, 345, 375, 405, 435, 434, 465, 495, 494, 525, 556, 585, 615, 614, 645, 675, 705, 735, 765, 795, 825, 856, 885]"
0,30,35000,0.8,0.1,True,"[15, 46, 75, 105, 135, 165, 195, 225, 255, 285, 316, 345, 375, 374, 404, 435, 434, 465, 495, 525, 555, 554, 585, 615, 646, 675, 705, 735, 765, 795, 825, 855, 885]"
0,30,35000,0.8,0.1,True,"[15, 45, 75, 105, 135, 165, 195, 226, 255, 254, 285, 315, 314, 345, 375, 405, 435, 465, 495, 494, 525, 555, 554, 584, 615, 645, 675, 704, 735, 765, 795, 825, 855, 885]"
0,30,35000,0.8,0.1,True,"[15, 45, 75, 105, 135, 165, 195, 225, 255, 254, 285, 315, 345, 375, 374, 405, 435, 465, 495, 525, 555, 554, 585, 615, 614, 645, 675, 705, 735, 765, 795, 825, 855, 885]"
0,30,35000,0.8,0.1,True,"[15, 45, 75, 105, 135, 165, 195, 225, 255, 254, 285, 314, 345, 375, 404, 435, 465, 495, 494, 524, 555, 585, 615, 645, 675, 705, 735, 765, 795, 825, 854, 885]"
