2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04
2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.120904000000000087e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;1.962144000000000233e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;1.962144000000000233e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;1.962144000000000233e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;1.962144000000000233e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04
2.452680000000000291e+04;2.452680000000000291e+04;2.120904000000000087e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;1.962144000000000233e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;1.962144000000000233e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;1.962144000000000233e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04
2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.120904000000000087e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.120904000000000087e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.120904000000000087e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;1.962144000000000233e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.120904000000000087e+04;1.962144000000000233e+04;1.962144000000000233e+04;2.120904000000000087e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.120904000000000087e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;1.962144000000000233e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;1.630368000000000211e+04;2.452680000000000291e+04;2.452680000000000291e+04;1.962144000000000233e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;1.962144000000000233e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;1.471608000000000175e+04;2.452680000000000291e+04;2.452680000000000291e+04
2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.120904000000000087e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.120904000000000087e+04;2.120904000000000087e+04;2.452680000000000291e+04;2.120904000000000087e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.120904000000000087e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.120904000000000087e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.120904000000000087e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.120904000000000087e+04;2.452680000000000291e+04;2.120904000000000087e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.120904000000000087e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.120904000000000087e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;1.962144000000000233e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;1.471608000000000175e+04;2.452680000000000291e+04;2.120904000000000087e+04;2.120904000000000087e+04;2.452680000000000291e+04;2.452680000000000291e+04;1.962144000000000233e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;1.962144000000000233e+04;2.120904000000000087e+04;2.452680000000000291e+04;9.810720000000001164e+03;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.120904000000000087e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;1.962144000000000233e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04
2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.120904000000000087e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.120904000000000087e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.120904000000000087e+04;2.120904000000000087e+04;2.120904000000000087e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;1.789128000000000247e+04;2.452680000000000291e+04;2.120904000000000087e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;1.962144000000000233e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.120904000000000087e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;1.962144000000000233e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;1.962144000000000233e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;1.962144000000000233e+04;1.962144000000000233e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;1.962144000000000233e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;1.962144000000000233e+04;1.962144000000000233e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;1.962144000000000233e+04;2.452680000000000291e+04;1.962144000000000233e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;1.962144000000000233e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;1.962144000000000233e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04
2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.120904000000000087e+04;2.452680000000000291e+04;2.120904000000000087e+04;2.120904000000000087e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.120904000000000087e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.120904000000000087e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.120904000000000087e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.120904000000000087e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.120904000000000087e+04;2.120904000000000087e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;1.962144000000000233e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.120904000000000087e+04;2.452680000000000291e+04;2.452680000000000291e+04;1.630368000000000211e+04;2.452680000000000291e+04;2.120904000000000087e+04;2.452680000000000291e+04;2.452680000000000291e+04;1.962144000000000233e+04;2.452680000000000291e+04;1.962144000000000233e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;1.962144000000000233e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.120904000000000087e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;1.789128000000000247e+04;1.471608000000000175e+04;2.452680000000000291e+04;2.120904000000000087e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.120904000000000087e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04
2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;1.789128000000000247e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.120904000000000087e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.120904000000000087e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;1.962144000000000233e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.120904000000000087e+04;2.120904000000000087e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;1.630368000000000211e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.120904000000000087e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;1.962144000000000233e+04;2.452680000000000291e+04;2.452680000000000291e+04;1.962144000000000233e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.120904000000000087e+04;2.120904000000000087e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;1.471608000000000175e+04;1.962144000000000233e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;1.962144000000000233e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.120904000000000087e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;1.962144000000000233e+04;2.452680000000000291e+04;2.452680000000000291e+04;1.962144000000000233e+04;1.962144000000000233e+04;1.962144000000000233e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;1.962144000000000233e+04;1.962144000000000233e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;9.810720000000001164e+03
2.452680000000000291e+04;2.452680000000000291e+04;2.120904000000000087e+04;2.120904000000000087e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.120904000000000087e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.120904000000000087e+04;1.962144000000000233e+04;2.452680000000000291e+04;1.789128000000000247e+04;2.452680000000000291e+04;2.120904000000000087e+04;1.630368000000000211e+04;1.789128000000000247e+04;2.120904000000000087e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.120904000000000087e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.120904000000000087e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;1.630368000000000211e+04;2.452680000000000291e+04;2.120904000000000087e+04;1.789128000000000247e+04;2.452680000000000291e+04;2.120904000000000087e+04;2.452680000000000291e+04;1.962144000000000233e+04;1.962144000000000233e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.120904000000000087e+04;2.452680000000000291e+04;1.789128000000000247e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.120904000000000087e+04;2.452680000000000291e+04;1.962144000000000233e+04;1.962144000000000233e+04;1.630368000000000211e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;1.471608000000000175e+04;2.452680000000000291e+04;2.452680000000000291e+04;1.962144000000000233e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.120904000000000087e+04;1.789128000000000247e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;1.962144000000000233e+04;1.962144000000000233e+04;1.630368000000000211e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;1.630368000000000211e+04;1.962144000000000233e+04;2.452680000000000291e+04;1.471608000000000175e+04;1.471608000000000175e+04;2.452680000000000291e+04;2.452680000000000291e+04;1.962144000000000233e+04;1.962144000000000233e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;1.471608000000000175e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04
2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.120904000000000087e+04;1.789128000000000247e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.120904000000000087e+04;1.962144000000000233e+04;1.962144000000000233e+04;1.457352000000000226e+04;2.452680000000000291e+04;2.120904000000000087e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.120904000000000087e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;1.630368000000000211e+04;1.962144000000000233e+04;2.452680000000000291e+04;2.120904000000000087e+04;1.962144000000000233e+04;2.120904000000000087e+04;2.120904000000000087e+04;2.120904000000000087e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;1.630368000000000211e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;1.962144000000000233e+04;1.962144000000000233e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.120904000000000087e+04;2.452680000000000291e+04;1.962144000000000233e+04;2.452680000000000291e+04;2.120904000000000087e+04;1.962144000000000233e+04;1.962144000000000233e+04;2.452680000000000291e+04;2.452680000000000291e+04;1.962144000000000233e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;1.962144000000000233e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.120904000000000087e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;1.962144000000000233e+04;2.452680000000000291e+04;1.962144000000000233e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;1.962144000000000233e+04;1.630368000000000211e+04;2.452680000000000291e+04;2.120904000000000087e+04;2.452680000000000291e+04;1.962144000000000233e+04;1.962144000000000233e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;1.962144000000000233e+04;2.452680000000000291e+04;2.120904000000000087e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;2.452680000000000291e+04;1.962144000000000233e+04
